-35.0705	12	0.000530
-35.0299	12	0.000597
-35.0096	12	0.000546
-35.0354	13	0.000443
-34.9943	12	0.000554
-34.9987	12	0.000610
-34.9999	12	0.000621
-34.9622	12	0.000560
-34.9986	12	0.000595
-34.9897	12	0.000636
-34.9930	12	0.000556
-35.0106	12	0.000571
-34.9863	12	0.000570
-34.9752	12	0.000514
-35.0136	13	0.000473
-34.9883	12	0.000519
-34.9907	12	0.000551
-34.9897	12	0.000539
-34.9650	12	0.000607
-34.9922	12	0.000565
-34.9912	12	0.000583
-34.9924	12	0.000605
-34.9715	11	0.000965
-34.9843	12	0.000562
-34.9831	12	0.000524
-34.9780	12	0.000530
-34.9733	12	0.000610
-34.9711	13	0.000488
-34.9804	13	0.000506
-34.9913	12	0.000661
-34.9865	12	0.000552
-34.9797	12	0.000639
-34.9740	13	0.000493
-34.9361	12	0.000524
-34.9876	10	0.001447
-34.9774	13	0.000449
-34.9739	12	0.000572
-34.9524	12	0.000635
-34.9774	13	0.000473
-34.9330	10	0.001599
-34.9659	11	0.001091
-34.9820	11	0.001045
-34.9685	12	0.000604
-34.9770	11	0.000920
-34.9434	12	0.000729
-34.9387	11	0.000795
-34.9324	12	0.000602
-34.9550	11	0.001008
-34.9857	11	0.000948
-34.9512	12	0.000532
-34.9578	11	0.000916
-34.9482	12	0.000583
-34.9421	11	0.000829
-34.9566	11	0.000774
-34.9652	11	0.000921
-34.9485	11	0.000949
-34.9412	12	0.000665
-34.9579	11	0.000940
-34.9594	12	0.000588
-34.9610	13	0.000517
-34.9386	11	0.000842
-34.9670	12	0.000665
-34.9412	11	0.000823
-34.9678	12	0.000600
-34.9626	12	0.000690
-34.9451	12	0.000712
-34.9539	11	0.000755
-34.9632	11	0.000765
-34.9903	12	0.000630
-34.9663	12	0.000595
-34.9584	12	0.000724
-34.9476	12	0.000609
-34.9472	12	0.000713
-34.9232	11	0.000767
-34.9278	12	0.000607
-34.9608	11	0.000766
-34.9305	11	0.000794
-34.9534	11	0.000825
-34.9420	12	0.000644
-34.9434	12	0.000544
-34.9371	12	0.000747
-34.9519	12	0.000700
-34.9501	11	0.000846
-34.9461	12	0.000619
-34.9740	12	0.000636
-34.9620	12	0.000700
-34.9622	12	0.000734
-34.9401	12	0.000729
-34.9310	12	0.000723
-34.9626	12	0.000541
-34.9595	12	0.000642
-34.9343	12	0.000655
-34.9443	12	0.000707
-34.9565	12	0.000595
-34.9525	12	0.000653
-34.9449	11	0.000751
-34.9541	12	0.000579
-34.9777	11	0.000979
-34.9368	11	0.000740
-34.9498	11	0.000749
-34.9524	11	0.000871
-34.9338	12	0.000748
-34.9528	12	0.000583
-34.9715	11	0.000784
-34.9477	12	0.000607
-34.9497	11	0.000770
-34.9553	12	0.000726
-34.9221	12	0.000728
-34.9585	12	0.000643
-34.9472	12	0.000704
-34.9709	12	0.000527
-34.9495	12	0.000615
-34.9450	12	0.000612
-34.9479	12	0.000650
-34.9693	12	0.000648
-34.9528	12	0.000540
-34.9530	12	0.000586
-34.9619	12	0.000630
-34.9367	12	0.000638
-34.9660	12	0.000528
-34.9554	12	0.000632
-34.9598	12	0.000594
-34.9423	12	0.000591
-34.9574	12	0.000614
-34.9552	12	0.000583
-34.9514	12	0.000536
-34.9410	12	0.000711
-34.9497	12	0.000553
-34.9539	13	0.000508
-34.9604	12	0.000543
-34.9678	13	0.000496
-34.9561	12	0.000714
-34.9435	12	0.000668
