-25.1550	13	0.004142
-25.1679	13	0.003984
-25.1712	13	0.003600
-25.1685	13	0.003471
-25.2037	13	0.003333
-25.1874	13	0.004250
-25.1824	13	0.004268
-25.1652	13	0.003359
-25.1494	13	0.004260
-25.1753	13	0.003632
-25.1754	13	0.003973
-25.1725	13	0.003532
-25.1615	13	0.004065
-25.1818	13	0.004104
-25.1758	13	0.003978
-25.1721	13	0.003543
-25.1732	13	0.003937
-25.1973	13	0.003868
-25.1630	13	0.004863
-25.1805	13	0.003496
-25.1588	13	0.003776
-25.1635	13	0.004673
-25.1710	13	0.004574
-25.1939	13	0.004416
-25.1656	13	0.004874
-25.1730	13	0.003601
-25.1781	13	0.004301
-25.1403	13	0.003314
-25.1771	13	0.003403
-25.1740	13	0.003512
-25.1832	13	0.003898
-25.1783	13	0.003673
-25.1689	13	0.003295
-25.1715	13	0.003423
-25.1904	13	0.003721
-25.1786	13	0.003121
-25.1783	13	0.004528
-25.1804	13	0.003539
-25.1544	13	0.003875
-25.2031	13	0.003687
-25.1811	13	0.003674
-25.1771	13	0.003189
-25.1596	13	0.003819
-25.1721	13	0.003603
-25.1725	13	0.003800
-25.1673	13	0.003563
-25.1661	14	0.002902
-25.1647	13	0.004407
-25.1814	13	0.003160
-25.1752	13	0.003513
-25.1879	13	0.003122
-25.1791	13	0.003661
-25.1697	13	0.003687
-25.1339	13	0.003858
-25.1827	13	0.004465
-25.1658	13	0.003552
-25.1668	13	0.003659
-25.1450	13	0.003998
-25.1802	13	0.003126
-25.1550	13	0.003949
-25.1623	13	0.003819
-25.1747	13	0.004084
-25.1705	12	0.005166
-25.1817	13	0.003350
-25.1392	13	0.004365
-25.1494	13	0.003805
-25.1384	13	0.003474
-25.1649	13	0.004283
-25.1913	13	0.003332
-25.1576	13	0.003561
-25.1584	13	0.003970
-25.1583	13	0.003750
-25.1628	13	0.003591
-25.1559	13	0.004069
-25.1612	13	0.003836
-25.1580	13	0.003352
-25.1483	13	0.003477
-25.1638	13	0.004321
-25.1694	13	0.003753
-25.1865	13	0.004323
-25.1324	13	0.003905
-25.1674	13	0.003319
-25.1402	13	0.003447
-25.1708	13	0.003454
-25.1720	13	0.004647
-25.1492	13	0.004427
-25.1660	13	0.003734
-25.1694	13	0.003641
-25.1959	13	0.003726
-25.1667	13	0.004460
-25.1751	13	0.004103
-25.1544	13	0.004177
-25.1558	13	0.003934
-25.1388	13	0.004385
-25.1407	13	0.003932
-25.1777	13	0.004142
-25.1405	13	0.003891
-25.1610	13	0.003878
-25.1500	13	0.004559
-25.1716	13	0.003981
-25.1399	13	0.004169
-25.1534	13	0.004076
-25.1602	13	0.003605
-25.1580	13	0.003474
-25.1953	13	0.003602
-25.1739	13	0.004171
-25.1718	13	0.003916
-25.1557	13	0.003982
-25.1398	13	0.004312
-25.1675	13	0.003379
-25.1652	13	0.003932
-25.1630	13	0.003086
-25.1527	13	0.004192
-25.1695	13	0.004163
-25.1657	13	0.004564
-25.1615	13	0.003587
-25.1630	13	0.004568
-25.1896	13	0.004411
-25.1527	13	0.004277
-25.1719	13	0.004029
-25.1525	12	0.006069
-25.1544	11	0.007623
-25.1639	12	0.005947
-25.1873	12	0.006326
-25.1533	12	0.005346
-25.1633	12	0.006762
-25.1678	12	0.006704
-25.1313	12	0.006116
-25.1709	13	0.004865
-25.1645	12	0.006955
-25.1760	12	0.005251
-25.1688	11	0.007639
-25.1611	12	0.005586
-25.1834	12	0.005330
-25.1700	13	0.003649
-25.1720	12	0.005928
-25.1716	13	0.003667
-25.1497	13	0.004113
-25.2007	13	0.004107
-25.1727	12	0.006169
-25.1697	13	0.003885
-25.1503	12	0.006293
-25.1683	13	0.004363
-25.1661	13	0.004424
-25.1637	13	0.003898
-25.1616	13	0.004341
-25.1574	12	0.005151
-25.1772	13	0.003814
-25.1706	13	0.004864
-25.1803	13	0.003961
-25.1762	11	0.008150
-25.1598	13	0.004153
-25.1309	11	0.007958
-25.1789	11	0.009164
-25.1619	13	0.003967
-25.1611	13	0.004830
-25.1379	11	0.010146
-25.1794	12	0.006799
-25.1512	10	0.011368
-25.1544	13	0.003453
-25.1712	13	0.003280
-25.1632	13	0.003416
-25.1761	13	0.003504
-25.1347	13	0.003799
-25.1397	13	0.003194
-25.1304	13	0.003763
-25.1581	13	0.003860
-25.1837	13	0.003241
-25.1536	13	0.003072
-25.1528	13	0.004002
-25.1551	13	0.003132
-25.1574	13	0.003386
-25.1527	13	0.003622
-25.1585	13	0.003652
-25.1561	13	0.003179
-25.1475	13	0.003988
-25.1583	13	0.003327
-25.1661	13	0.003174
-25.1810	13	0.004010
-25.1326	13	0.003569
-25.1605	13	0.003177
-25.1356	13	0.003515
-25.1681	13	0.003323
-25.1704	13	0.003752
-25.1423	13	0.004031
-25.1612	13	0.004168
-25.1691	13	0.003902
-25.1920	13	0.003509
-25.1602	13	0.004439
-25.1728	13	0.003832
-25.1532	13	0.003454
-25.1512	13	0.003435
-25.1311	13	0.003480
-25.1367	13	0.003581
-25.1689	13	0.003990
-25.1387	13	0.003649
-25.1587	13	0.003440
-25.1469	13	0.003568
-25.1697	13	0.003580
-25.1401	13	0.004855
-25.1512	13	0.004433
-25.1553	13	0.004202
-25.1559	13	0.004360
-25.1897	13	0.003999
-25.1719	13	0.004696
-25.1689	13	0.004526
-25.1549	13	0.004568
-25.1314	12	0.005864
-25.1652	13	0.003999
-25.1585	13	0.004670
-25.1593	13	0.003841
-25.1510	12	0.005339
-25.1651	12	0.005200
-25.1604	13	0.003748
-25.1620	12	0.005557
-25.1622	12	0.005375
-25.1861	12	0.006236
-25.1555	12	0.005750
-25.1668	12	0.005275
-25.1502	13	0.004644
-25.1489	12	0.005665
-25.1600	12	0.005140
-25.1835	12	0.005796
-25.1535	13	0.004667
-25.1618	12	0.005689
-25.1630	12	0.005213
-25.1265	13	0.004647
-25.1679	13	0.004054
-25.1607	12	0.006290
-25.1738	13	0.004410
-25.1683	12	0.005627
-25.1590	12	0.005018
-25.1575	12	0.006644
-25.1832	13	0.004380
-25.1671	13	0.004141
-25.1679	12	0.005236
-25.1692	12	0.005516
-25.1459	13	0.003558
-25.1804	13	0.004373
-25.1746	13	0.004767
-25.1718	13	0.003874
